PREMIUM_ID,CONTRACT_ID,MNT_COTISATION,DT_ENCAISSEMENT,ECHEANCE_DATE
PRM0002683,CTR00308,29161.9,2023-07-07,2023-04-01
PRM0002684,CTR00308,14580.95,2024-01-15,2023-10-01
PRM0002685,CTR00308,15070.2,2024-04-07,2024-01-01
PRM0002686,CTR00308,15070.2,2024-07-06,2024-04-01
PRM0002687,CTR00308,15070.2,2024-10-05,2024-07-01
PRM0002688,CTR00308,15070.2,2025-01-06,2024-10-01
PRM0002689,CTR00308,16839.01,2025-04-10,2025-01-01
PRM0002690,CTR00308,16839.01,2025-07-07,2025-04-01
PRM0002691,CTR00308,16839.01,2025-10-10,2025-07-01
PRM0002692,CTR00309,12005.5,2022-07-13,2022-04-01
PRM0002693,CTR00309,12005.5,2022-10-09,2022-07-01
PRM0002694,CTR00309,12005.5,2023-01-08,2022-10-01
PRM0002695,CTR00309,12327.52,2023-04-05,2023-01-01
PRM0002696,CTR00309,12327.52,2023-07-14,2023-04-01
PRM0002697,CTR00309,12327.52,2023-10-19,2023-07-01
PRM0002698,CTR00309,12327.52,2024-01-05,2023-10-01
PRM0002699,CTR00309,13412.39,2024-04-17,2024-01-01
PRM0002700,CTR00309,13412.39,2024-07-18,2024-04-01
PRM0002701,CTR00309,26824.78,2024-10-20,2024-07-01
PRM0002702,CTR00309,14458.27,2025-04-18,2025-01-01
PRM0002703,CTR00309,14458.27,2025-07-12,2025-04-01
PRM0002704,CTR00309,14458.27,2025-10-11,2025-07-01
PRM0002705,CTR00310,10890.3,2022-04-01,2022-01-01
PRM0002706,CTR00310,21780.6,2022-07-11,2022-04-01
PRM0002707,CTR00310,12471.01,2023-04-13,2023-01-01
PRM0002708,CTR00310,12471.01,2023-07-04,2023-04-01
PRM0002709,CTR00310,12471.01,2023-10-20,2023-07-01
PRM0002710,CTR00310,12471.01,2024-01-13,2023-10-01
PRM0002711,CTR00312,12426.99,2022-04-13,2022-01-01
PRM0002712,CTR00312,12426.99,2022-07-18,2022-04-01
PRM0002713,CTR00312,12426.99,2022-10-13,2022-07-01
PRM0002714,CTR00312,12426.99,2023-01-17,2022-10-01
PRM0002715,CTR00312,12447.67,2023-04-16,2023-01-01
PRM0002716,CTR00312,12447.67,2023-07-20,2023-04-01
PRM0002717,CTR00312,12447.67,2023-10-12,2023-07-01
PRM0002718,CTR00312,13220.16,2024-04-21,2024-01-01
PRM0002719,CTR00312,13220.16,2024-07-20,2024-04-01
PRM0002720,CTR00312,13220.16,2024-10-15,2024-07-01
PRM0002721,CTR00313,13879.1,2022-04-20,2022-01-01
PRM0002722,CTR00314,14232.01,2022-04-15,2022-01-01
PRM0002723,CTR00314,14232.01,2022-07-17,2022-04-01
PRM0002724,CTR00314,14232.01,2023-01-17,2022-10-01
PRM0002725,CTR00314,14324.8,2023-04-04,2023-01-01
PRM0002726,CTR00314,14324.8,2023-07-18,2023-04-01
PRM0002727,CTR00314,14324.8,2023-10-07,2023-07-01
PRM0002728,CTR00314,14324.8,2024-01-10,2023-10-01
PRM0002729,CTR00314,14522.36,2024-04-07,2024-01-01
PRM0002730,CTR00314,14522.36,2024-07-06,2024-04-01
PRM0002731,CTR00314,14522.36,2024-10-13,2024-07-01
PRM0002732,CTR00314,14522.36,2025-01-03,2024-10-01
PRM0002733,CTR00314,15590.29,2025-04-09,2025-01-01
PRM0002734,CTR00314,15590.29,2025-07-13,2025-04-01
PRM0002735,CTR00314,15590.29,2025-10-16,2025-07-01
PRM0002736,CTR00315,14996.08,2022-04-17,2022-01-01
PRM0002737,CTR00315,29992.16,2022-07-19,2022-04-01
PRM0002738,CTR00315,14996.08,2023-01-02,2022-10-01
PRM0002739,CTR00315,16022.9,2023-04-09,2023-01-01
PRM0002740,CTR00315,16022.9,2023-07-17,2023-04-01
PRM0002741,CTR00315,16022.9,2023-10-07,2023-07-01
PRM0002742,CTR00315,16022.9,2024-01-21,2023-10-01
PRM0002743,CTR00315,16351.16,2024-04-10,2024-01-01
PRM0002744,CTR00315,16351.16,2024-07-01,2024-04-01
PRM0002745,CTR00315,16351.16,2024-10-04,2024-07-01
PRM0002746,CTR00315,16351.16,2025-01-18,2024-10-01
PRM0002747,CTR00315,18134.08,2025-04-21,2025-01-01
PRM0002748,CTR00315,18134.08,2025-07-10,2025-04-01
PRM0002749,CTR00315,18134.08,2025-10-05,2025-07-01
PRM0002750,CTR00316,2001.65,2024-01-06,2023-10-01
PRM0002751,CTR00316,4347.0,2024-04-04,2024-01-01
PRM0002752,CTR00316,2173.5,2024-10-13,2024-07-01
PRM0002753,CTR00316,2173.5,2025-01-09,2024-10-01
PRM0002754,CTR00316,2426.87,2025-07-18,2025-04-01
PRM0002755,CTR00316,2426.87,2025-10-17,2025-07-01
PRM0002756,CTR00317,14602.39,2023-07-21,2023-04-01
PRM0002757,CTR00317,29204.78,2023-10-11,2023-07-01
PRM0002758,CTR00317,15508.01,2024-04-14,2024-01-01
PRM0002759,CTR00317,15508.01,2024-07-19,2024-04-01
PRM0002760,CTR00317,15508.01,2024-10-18,2024-07-01
PRM0002761,CTR00317,15508.01,2025-01-03,2024-10-01
PRM0002762,CTR00317,16844.75,2025-04-10,2025-01-01
PRM0002763,CTR00317,33689.5,2025-07-21,2025-04-01
PRM0002764,CTR00319,14616.79,2023-01-01,2022-10-01
PRM0002765,CTR00319,14736.62,2023-04-09,2023-01-01
PRM0002766,CTR00319,14736.62,2023-07-10,2023-04-01
PRM0002767,CTR00319,14736.62,2023-10-10,2023-07-01
PRM0002768,CTR00319,29473.24,2024-01-03,2023-10-01
PRM0002769,CTR00319,16946.31,2024-07-09,2024-04-01
PRM0002770,CTR00319,16946.31,2024-10-15,2024-07-01
PRM0002771,CTR00320,3702.06,2022-04-09,2022-01-01
PRM0002772,CTR00320,3702.06,2022-07-13,2022-04-01
PRM0002773,CTR00320,3702.06,2022-10-03,2022-07-01
PRM0002774,CTR00320,7404.12,2023-01-11,2022-10-01
PRM0002775,CTR00320,3811.76,2023-07-17,2023-04-01
PRM0002776,CTR00320,3811.76,2023-10-03,2023-07-01
PRM0002777,CTR00320,3811.76,2024-01-20,2023-10-01
PRM0002778,CTR00320,7646.54,2024-04-04,2024-01-01
PRM0002779,CTR00320,3823.27,2024-10-12,2024-07-01
PRM0002780,CTR00320,3823.27,2025-01-20,2024-10-01
PRM0002781,CTR00321,1197.41,2022-07-07,2022-04-01
PRM0002782,CTR00321,1197.41,2022-10-02,2022-07-01
PRM0002783,CTR00321,1197.41,2023-01-11,2022-10-01
PRM0002784,CTR00321,1255.81,2023-04-06,2023-01-01
PRM0002785,CTR00321,1255.81,2023-07-05,2023-04-01
PRM0002786,CTR00321,1255.81,2023-10-06,2023-07-01
PRM0002787,CTR00321,1255.81,2024-01-20,2023-10-01
PRM0002788,CTR00321,1405.44,2024-04-13,2024-01-01
PRM0002789,CTR00321,1405.44,2024-07-14,2024-04-01
PRM0002790,CTR00321,2810.88,2024-10-09,2024-07-01
PRM0002791,CTR00321,1440.99,2025-04-01,2025-01-01
PRM0002792,CTR00321,1440.99,2025-07-17,2025-04-01
PRM0002793,CTR00321,1440.99,2025-10-16,2025-07-01
PRM0002794,CTR00322,4592.03,2022-04-06,2022-01-01
PRM0002795,CTR00322,4592.03,2022-07-11,2022-04-01
PRM0002796,CTR00322,4592.03,2022-10-01,2022-07-01
PRM0002797,CTR00322,4592.03,2023-01-21,2022-10-01
PRM0002798,CTR00322,5140.39,2023-04-01,2023-01-01
PRM0002799,CTR00322,5140.39,2023-07-15,2023-04-01
PRM0002800,CTR00322,5140.39,2023-10-13,2023-07-01
PRM0002801,CTR00322,5225.13,2024-04-07,2024-01-01
PRM0002802,CTR00322,5225.13,2024-07-18,2024-04-01
PRM0002803,CTR00322,5225.13,2024-10-17,2024-07-01
PRM0002804,CTR00322,5225.13,2025-01-14,2024-10-01
PRM0002805,CTR00322,5407.91,2025-04-02,2025-01-01
PRM0002806,CTR00322,5407.91,2025-07-19,2025-04-01
PRM0002807,CTR00322,5407.91,2025-10-07,2025-07-01
PRM0002808,CTR00323,13809.68,2022-04-19,2022-01-01
PRM0002809,CTR00323,13809.68,2022-07-09,2022-04-01
PRM0002810,CTR00323,13809.68,2022-10-04,2022-07-01
PRM0002811,CTR00323,27619.36,2023-01-16,2022-10-01
PRM0002812,CTR00323,15584.44,2023-07-05,2023-04-01
PRM0002813,CTR00324,14914.77,2022-04-15,2022-01-01
PRM0002814,CTR00324,14914.77,2022-07-16,2022-04-01
PRM0002815,CTR00325,1698.44,2022-04-04,2022-01-01
PRM0002816,CTR00325,1698.44,2022-07-02,2022-04-01
PRM0002817,CTR00325,3396.88,2022-10-16,2022-07-01
PRM0002818,CTR00326,14090.5,2022-04-15,2022-01-01
PRM0002819,CTR00326,14090.5,2022-10-08,2022-07-01
PRM0002820,CTR00326,14090.5,2023-01-04,2022-10-01
PRM0002821,CTR00326,16022.45,2023-04-21,2023-01-01
PRM0002822,CTR00326,16022.45,2023-07-15,2023-04-01
PRM0002823,CTR00326,16022.45,2023-10-16,2023-07-01
PRM0002824,CTR00327,3048.2,2022-04-12,2022-01-01
PRM0002825,CTR00327,3048.2,2022-07-11,2022-04-01
PRM0002826,CTR00327,3048.2,2022-10-03,2022-07-01
PRM0002827,CTR00327,3048.2,2023-01-15,2022-10-01
PRM0002828,CTR00327,3484.36,2023-04-19,2023-01-01
PRM0002829,CTR00327,3484.36,2023-07-17,2023-04-01
PRM0002830,CTR00327,3484.36,2023-10-08,2023-07-01
PRM0002831,CTR00328,14505.76,2022-04-02,2022-01-01
PRM0002832,CTR00328,14505.76,2022-07-16,2022-04-01
PRM0002833,CTR00328,14505.76,2022-10-15,2022-07-01
PRM0002834,CTR00328,14505.76,2023-01-01,2022-10-01
PRM0002835,CTR00328,16330.85,2023-04-12,2023-01-01
PRM0002836,CTR00328,16330.85,2023-07-03,2023-04-01
PRM0002837,CTR00328,16330.85,2023-10-13,2023-07-01
PRM0002838,CTR00328,16330.85,2024-01-11,2023-10-01
PRM0002839,CTR00329,4873.1,2022-04-03,2022-01-01
PRM0002840,CTR00329,4873.1,2022-07-05,2022-04-01
PRM0002841,CTR00331,20334.34,2022-04-07,2022-01-01
PRM0002842,CTR00331,10167.17,2022-10-08,2022-07-01
PRM0002843,CTR00332,10075.4,2022-04-11,2022-01-01
PRM0002844,CTR00332,10075.4,2022-10-18,2022-07-01
PRM0002845,CTR00333,4805.26,2022-04-15,2022-01-01
PRM0002846,CTR00333,9610.52,2022-07-08,2022-04-01
PRM0002847,CTR00333,4805.26,2023-01-04,2022-10-01
PRM0002848,CTR00333,4810.21,2023-04-01,2023-01-01
PRM0002849,CTR00333,4810.21,2023-07-10,2023-04-01
PRM0002850,CTR00333,4810.21,2023-10-08,2023-07-01
PRM0002851,CTR00333,4810.21,2024-01-01,2023-10-01
PRM0002852,CTR00335,6778.21,2022-04-04,2022-01-01
PRM0002853,CTR00335,6778.21,2022-07-15,2022-04-01
PRM0002854,CTR00335,6778.21,2023-01-05,2022-10-01
PRM0002855,CTR00335,7670.98,2023-04-21,2023-01-01
PRM0002856,CTR00335,7670.98,2023-07-03,2023-04-01
PRM0002857,CTR00336,12329.48,2024-01-05,2023-10-01
PRM0002858,CTR00336,13469.92,2024-04-15,2024-01-01
PRM0002859,CTR00336,13469.92,2024-07-17,2024-04-01
PRM0002860,CTR00336,13469.92,2024-10-16,2024-07-01
PRM0002861,CTR00336,13469.92,2025-01-18,2024-10-01
PRM0002862,CTR00336,14270.6,2025-04-20,2025-01-01
PRM0002863,CTR00336,14270.6,2025-07-02,2025-04-01
PRM0002864,CTR00336,14270.6,2025-10-19,2025-07-01
PRM0002865,CTR00337,11465.89,2022-04-17,2022-01-01
PRM0002866,CTR00337,11465.89,2022-07-11,2022-04-01
PRM0002867,CTR00337,11465.89,2022-10-01,2022-07-01
PRM0002868,CTR00337,11465.89,2023-01-08,2022-10-01
PRM0002869,CTR00337,11957.22,2023-04-05,2023-01-01
PRM0002870,CTR00337,11957.22,2023-07-01,2023-04-01
PRM0002871,CTR00337,11957.22,2023-10-09,2023-07-01
PRM0002872,CTR00337,11957.22,2024-01-06,2023-10-01
PRM0002873,CTR00337,12759.87,2024-04-21,2024-01-01
PRM0002874,CTR00337,25519.74,2024-07-13,2024-04-01
PRM0002875,CTR00337,12759.87,2025-01-02,2024-10-01
PRM0002876,CTR00337,14279.83,2025-04-05,2025-01-01
PRM0002877,CTR00337,14279.83,2025-07-15,2025-04-01
PRM0002878,CTR00337,14279.83,2025-10-14,2025-07-01
PRM0002879,CTR00338,7421.55,2022-04-19,2022-01-01
PRM0002880,CTR00338,7421.55,2022-07-05,2022-04-01
PRM0002881,CTR00338,7421.55,2022-10-12,2022-07-01
PRM0002882,CTR00338,7421.55,2023-01-03,2022-10-01
PRM0002883,CTR00338,16917.84,2023-04-04,2023-01-01
PRM0002884,CTR00338,8458.92,2023-10-02,2023-07-01
PRM0002885,CTR00338,8458.92,2024-01-21,2023-10-01
PRM0002886,CTR00338,9423.63,2024-04-06,2024-01-01
PRM0002887,CTR00338,9423.63,2024-07-11,2024-04-01
PRM0002888,CTR00338,9423.63,2024-10-03,2024-07-01
PRM0002889,CTR00338,9423.63,2025-01-01,2024-10-01
PRM0002890,CTR00338,10577.47,2025-04-19,2025-01-01
PRM0002891,CTR00338,10577.47,2025-07-11,2025-04-01
PRM0002892,CTR00339,9400.96,2022-04-18,2022-01-01
PRM0002893,CTR00340,4063.4,2022-04-01,2022-01-01
PRM0002894,CTR00340,2031.7,2022-10-06,2022-07-01
PRM0002895,CTR00340,2031.7,2023-01-18,2022-10-01
PRM0002896,CTR00340,2272.88,2023-04-01,2023-01-01
PRM0002897,CTR00340,2272.88,2023-07-18,2023-04-01
PRM0002898,CTR00340,2272.88,2023-10-16,2023-07-01
PRM0002899,CTR00340,2272.88,2024-01-16,2023-10-01
PRM0002900,CTR00340,2602.17,2024-04-15,2024-01-01
PRM0002901,CTR00341,12574.81,2022-04-11,2022-01-01
PRM0002902,CTR00341,12574.81,2022-07-07,2022-04-01
PRM0002903,CTR00341,12574.81,2022-10-09,2022-07-01
PRM0002904,CTR00341,12574.81,2023-01-04,2022-10-01
PRM0002905,CTR00341,14277.89,2023-04-06,2023-01-01
PRM0002906,CTR00341,14277.89,2023-07-18,2023-04-01
PRM0002907,CTR00341,14277.89,2023-10-09,2023-07-01
PRM0002908,CTR00342,14188.57,2022-04-08,2022-01-01
PRM0002909,CTR00342,14188.57,2022-07-06,2022-04-01
PRM0002910,CTR00342,14188.57,2022-10-08,2022-07-01
PRM0002911,CTR00342,28377.14,2023-01-03,2022-10-01
PRM0002912,CTR00342,14614.09,2023-07-07,2023-04-01
PRM0002913,CTR00342,14614.09,2023-10-08,2023-07-01
PRM0002914,CTR00342,14614.09,2024-01-08,2023-10-01
PRM0002915,CTR00342,32560.12,2024-04-11,2024-01-01
PRM0002916,CTR00342,16280.06,2024-10-15,2024-07-01
PRM0002917,CTR00342,16280.06,2025-01-03,2024-10-01
PRM0002918,CTR00342,16374.82,2025-04-04,2025-01-01
PRM0002919,CTR00342,16374.82,2025-10-14,2025-07-01
PRM0002920,CTR00343,11193.72,2022-04-14,2022-01-01
PRM0002921,CTR00343,22387.44,2022-07-17,2022-04-01
PRM0002922,CTR00343,11193.72,2023-01-18,2022-10-01
PRM0002923,CTR00343,11572.87,2023-04-01,2023-01-01
PRM0002924,CTR00343,11572.87,2023-07-21,2023-04-01
PRM0002925,CTR00343,11572.87,2023-10-06,2023-07-01
PRM0002926,CTR00343,11572.87,2024-01-06,2023-10-01
PRM0002927,CTR00343,12728.73,2024-04-12,2024-01-01
PRM0002928,CTR00343,12728.73,2024-07-09,2024-04-01
PRM0002929,CTR00343,12728.73,2024-10-04,2024-07-01
PRM0002930,CTR00343,12728.73,2025-01-04,2024-10-01
PRM0002931,CTR00343,26105.84,2025-04-11,2025-01-01
PRM0002932,CTR00343,13052.92,2025-10-14,2025-07-01
PRM0002933,CTR00344,6552.77,2022-04-18,2022-01-01
PRM0002934,CTR00344,6552.77,2022-07-11,2022-04-01
PRM0002935,CTR00344,6552.77,2022-10-19,2022-07-01
PRM0002936,CTR00344,6552.77,2023-01-12,2022-10-01
PRM0002937,CTR00344,7168.45,2023-04-18,2023-01-01
PRM0002938,CTR00344,7168.45,2023-07-08,2023-04-01
PRM0002939,CTR00344,7168.45,2023-10-19,2023-07-01
PRM0002940,CTR00344,7168.45,2024-01-10,2023-10-01
PRM0002941,CTR00344,8217.29,2024-04-09,2024-01-01
PRM0002942,CTR00344,8217.29,2024-07-06,2024-04-01
PRM0002943,CTR00345,4662.28,2023-10-16,2023-07-01
PRM0002944,CTR00345,4662.28,2024-01-08,2023-10-01
PRM0002945,CTR00345,10067.6,2024-04-17,2024-01-01
PRM0002946,CTR00345,5033.8,2024-10-05,2024-07-01
PRM0002947,CTR00345,5033.8,2025-01-14,2024-10-01
PRM0002948,CTR00345,5103.65,2025-04-12,2025-01-01
PRM0002949,CTR00345,5103.65,2025-07-11,2025-04-01
PRM0002950,CTR00345,10207.3,2025-10-12,2025-07-01
PRM0002951,CTR00346,13669.78,2022-04-14,2022-01-01
PRM0002952,CTR00346,13669.78,2022-07-21,2022-04-01
PRM0002953,CTR00346,13669.78,2022-10-17,2022-07-01
PRM0002954,CTR00346,13669.78,2023-01-21,2022-10-01
PRM0002955,CTR00346,14635.47,2023-04-11,2023-01-01
PRM0002956,CTR00346,14635.47,2023-07-14,2023-04-01
PRM0002957,CTR00346,14635.47,2023-10-10,2023-07-01
PRM0002958,CTR00346,14635.47,2024-01-19,2023-10-01
PRM0002959,CTR00346,16765.43,2024-04-07,2024-01-01
PRM0002960,CTR00346,16765.43,2024-07-02,2024-04-01
PRM0002961,CTR00347,13066.58,2022-04-12,2022-01-01
PRM0002962,CTR00347,13066.58,2022-10-15,2022-07-01
PRM0002963,CTR00347,13066.58,2023-01-09,2022-10-01
PRM0002964,CTR00347,14100.45,2023-04-07,2023-01-01
PRM0002965,CTR00347,14100.45,2023-07-17,2023-04-01
PRM0002966,CTR00347,14100.45,2023-10-10,2023-07-01
PRM0002967,CTR00347,14100.45,2024-01-06,2023-10-01
PRM0002968,CTR00347,14597.5,2024-04-12,2024-01-01
PRM0002969,CTR00347,14597.5,2024-07-14,2024-04-01
PRM0002970,CTR00347,29195.0,2024-10-21,2024-07-01
PRM0002971,CTR00347,15233.98,2025-04-02,2025-01-01
PRM0002972,CTR00347,15233.98,2025-07-09,2025-04-01
PRM0002973,CTR00347,15233.98,2025-10-07,2025-07-01
PRM0002974,CTR00348,1387.43,2022-04-14,2022-01-01
PRM0002975,CTR00348,1387.43,2022-07-17,2022-04-01
PRM0002976,CTR00349,10797.47,2022-04-14,2022-01-01
PRM0002977,CTR00349,10797.47,2022-07-17,2022-04-01
PRM0002978,CTR00349,21594.94,2022-10-18,2022-07-01
PRM0002979,CTR00349,11820.84,2023-04-19,2023-01-01
PRM0002980,CTR00349,11820.84,2023-07-03,2023-04-01
PRM0002981,CTR00349,11820.84,2023-10-16,2023-07-01
PRM0002982,CTR00349,11820.84,2024-01-13,2023-10-01
PRM0002983,CTR00349,26016.04,2024-04-18,2024-01-01
PRM0002984,CTR00349,13008.02,2024-10-19,2024-07-01
PRM0002985,CTR00349,26016.04,2025-01-03,2024-10-01
PRM0002986,CTR00349,13563.28,2025-07-07,2025-04-01
PRM0002987,CTR00349,13563.28,2025-10-21,2025-07-01
PRM0002988,CTR00350,10517.26,2022-04-19,2022-01-01
PRM0002989,CTR00350,10517.26,2022-07-11,2022-04-01
PRM0002990,CTR00350,10517.26,2022-10-18,2022-07-01
PRM0002991,CTR00350,10517.26,2023-01-04,2022-10-01
PRM0002992,CTR00350,11882.65,2023-04-17,2023-01-01
PRM0002993,CTR00350,11882.65,2023-07-08,2023-04-01
PRM0002994,CTR00350,11882.65,2023-10-12,2023-07-01
PRM0002995,CTR00350,11882.65,2024-01-14,2023-10-01
PRM0002996,CTR00350,12494.89,2024-04-07,2024-01-01
PRM0002997,CTR00350,12494.89,2024-07-21,2024-04-01
PRM0002998,CTR00350,12494.89,2024-10-13,2024-07-01
PRM0002999,CTR00350,12494.89,2025-01-10,2024-10-01
PRM0003000,CTR00350,13562.31,2025-04-07,2025-01-01
PRM0003001,CTR00351,1360.86,2022-04-06,2022-01-01
PRM0003002,CTR00351,1360.86,2022-07-03,2022-04-01
PRM0003003,CTR00351,1360.86,2022-10-10,2022-07-01
PRM0003004,CTR00351,2721.72,2023-01-10,2022-10-01
PRM0003005,CTR00351,1390.66,2023-07-02,2023-04-01
PRM0003006,CTR00351,1390.66,2023-10-21,2023-07-01
PRM0003007,CTR00351,1390.66,2024-01-09,2023-10-01
PRM0003008,CTR00351,1472.86,2024-04-15,2024-01-01
PRM0003009,CTR00351,1472.86,2024-07-12,2024-04-01
PRM0003010,CTR00351,1472.86,2024-10-05,2024-07-01
PRM0003011,CTR00351,2945.72,2025-01-18,2024-10-01
PRM0003012,CTR00351,1565.99,2025-07-18,2025-04-01
PRM0003013,CTR00351,1565.99,2025-10-12,2025-07-01
PRM0003014,CTR00352,6223.05,2022-04-21,2022-01-01
PRM0003015,CTR00352,6223.05,2022-07-16,2022-04-01
PRM0003016,CTR00352,6223.05,2022-10-07,2022-07-01
PRM0003017,CTR00352,6223.05,2023-01-10,2022-10-01
PRM0003018,CTR00352,6758.85,2023-04-06,2023-01-01
PRM0003019,CTR00352,6758.85,2023-07-20,2023-04-01
PRM0003020,CTR00352,6758.85,2023-10-09,2023-07-01
PRM0003021,CTR00352,6758.85,2024-01-13,2023-10-01
PRM0003022,CTR00352,6835.22,2024-04-18,2024-01-01
PRM0003023,CTR00352,6835.22,2024-07-20,2024-04-01
PRM0003024,CTR00352,6835.22,2024-10-04,2024-07-01
PRM0003025,CTR00352,6835.22,2025-01-09,2024-10-01
PRM0003026,CTR00352,14104.32,2025-04-15,2025-01-01
PRM0003027,CTR00352,7052.16,2025-10-09,2025-07-01
PRM0003028,CTR00353,16122.44,2022-04-17,2022-01-01
PRM0003029,CTR00353,16122.44,2022-07-20,2022-04-01
PRM0003030,CTR00353,16122.44,2022-10-03,2022-07-01
PRM0003031,CTR00353,16122.44,2023-01-10,2022-10-01
PRM0003032,CTR00353,17611.83,2023-04-16,2023-01-01
PRM0003033,CTR00353,17611.83,2023-07-17,2023-04-01
PRM0003034,CTR00353,17611.83,2023-10-16,2023-07-01
PRM0003035,CTR00353,17611.83,2024-01-11,2023-10-01
PRM0003036,CTR00353,38262.52,2024-04-06,2024-01-01
PRM0003037,CTR00353,19131.26,2024-10-06,2024-07-01
PRM0003038,CTR00353,19131.26,2025-01-09,2024-10-01
PRM0003039,CTR00353,20636.24,2025-04-01,2025-01-01
PRM0003040,CTR00353,41272.48,2025-07-20,2025-04-01
PRM0003041,CTR00354,6795.15,2022-04-14,2022-01-01
PRM0003042,CTR00354,6795.15,2022-07-12,2022-04-01
PRM0003043,CTR00354,6795.15,2022-10-12,2022-07-01
PRM0003044,CTR00354,6795.15,2023-01-16,2022-10-01
PRM0003045,CTR00354,7639.25,2023-04-07,2023-01-01
PRM0003046,CTR00354,7639.25,2023-07-08,2023-04-01
PRM0003047,CTR00354,7639.25,2023-10-15,2023-07-01
PRM0003048,CTR00355,12659.74,2022-04-21,2022-01-01
PRM0003049,CTR00356,2293.34,2022-04-02,2022-01-01
PRM0003050,CTR00356,2293.34,2022-07-09,2022-04-01
PRM0003051,CTR00356,2293.34,2022-10-12,2022-07-01
PRM0003052,CTR00356,2293.34,2023-01-01,2022-10-01
PRM0003053,CTR00356,2547.9,2023-04-07,2023-01-01
PRM0003054,CTR00356,2547.9,2023-07-21,2023-04-01
PRM0003055,CTR00356,2547.9,2023-10-15,2023-07-01
PRM0003056,CTR00356,5095.8,2024-01-18,2023-10-01
PRM0003057,CTR00356,2681.84,2024-07-07,2024-04-01
PRM0003058,CTR00356,2681.84,2024-10-17,2024-07-01
PRM0003059,CTR00356,2681.84,2025-01-02,2024-10-01
PRM0003060,CTR00356,2720.1,2025-04-03,2025-01-01
PRM0003061,CTR00356,2720.1,2025-07-14,2025-04-01
PRM0003062,CTR00356,2720.1,2025-10-14,2025-07-01
PRM0003063,CTR00357,9502.43,2022-04-12,2022-01-01
PRM0003064,CTR00358,9158.75,2022-04-02,2022-01-01
PRM0003065,CTR00358,9158.75,2022-07-03,2022-04-01
PRM0003066,CTR00358,9158.75,2022-10-06,2022-07-01
PRM0003067,CTR00358,9158.75,2023-01-05,2022-10-01
PRM0003068,CTR00358,19599.84,2023-04-17,2023-01-01
PRM0003069,CTR00358,9799.92,2023-10-18,2023-07-01
PRM0003070,CTR00358,9799.92,2024-01-07,2023-10-01
PRM0003071,CTR00358,10610.37,2024-04-09,2024-01-01
PRM0003072,CTR00358,21220.74,2024-07-07,2024-04-01
PRM0003073,CTR00358,10610.37,2025-01-14,2024-10-01
PRM0003074,CTR00358,10878.5,2025-04-16,2025-01-01
PRM0003075,CTR00358,10878.5,2025-07-16,2025-04-01
PRM0003076,CTR00358,10878.5,2025-10-11,2025-07-01
PRM0003077,CTR00359,11821.85,2024-01-06,2023-10-01
PRM0003078,CTR00359,12434.71,2024-04-05,2024-01-01
PRM0003079,CTR00359,12434.71,2024-07-08,2024-04-01
PRM0003080,CTR00359,12434.71,2024-10-17,2024-07-01
PRM0003081,CTR00359,12434.71,2025-01-21,2024-10-01
PRM0003082,CTR00359,12900.37,2025-04-08,2025-01-01
PRM0003083,CTR00359,12900.37,2025-07-14,2025-04-01
PRM0003084,CTR00360,9488.48,2023-07-05,2023-04-01
PRM0003085,CTR00360,9488.48,2023-10-09,2023-07-01
PRM0003086,CTR00360,18976.96,2024-01-16,2023-10-01
PRM0003087,CTR00360,10841.83,2024-07-02,2024-04-01
PRM0003088,CTR00360,10841.83,2024-10-13,2024-07-01
PRM0003089,CTR00361,1417.3,2022-04-12,2022-01-01
PRM0003090,CTR00361,2834.6,2022-07-05,2022-04-01
PRM0003091,CTR00362,13353.05,2022-04-19,2022-01-01
PRM0003092,CTR00362,13353.05,2022-07-12,2022-04-01
PRM0003093,CTR00362,13353.05,2022-10-21,2022-07-01
PRM0003094,CTR00362,13353.05,2023-01-07,2022-10-01
PRM0003095,CTR00362,14385.76,2023-04-16,2023-01-01
PRM0003096,CTR00362,28771.52,2023-07-12,2023-04-01
PRM0003097,CTR00362,14385.76,2024-01-03,2023-10-01
PRM0003098,CTR00362,16145.52,2024-04-12,2024-01-01
PRM0003099,CTR00362,16145.52,2024-07-07,2024-04-01
PRM0003100,CTR00362,16145.52,2025-01-14,2024-10-01
PRM0003101,CTR00362,18017.13,2025-04-17,2025-01-01
PRM0003102,CTR00362,18017.13,2025-07-02,2025-04-01
PRM0003103,CTR00362,18017.13,2025-10-04,2025-07-01
PRM0003104,CTR00363,12102.91,2022-04-01,2022-01-01
PRM0003105,CTR00363,12102.91,2022-10-03,2022-07-01
PRM0003106,CTR00363,12102.91,2023-01-01,2022-10-01
PRM0003107,CTR00363,25679.9,2023-04-15,2023-01-01
PRM0003108,CTR00363,25679.9,2024-01-15,2023-10-01
PRM0003109,CTR00363,13792.58,2024-07-19,2024-04-01
PRM0003110,CTR00363,13792.58,2024-10-20,2024-07-01
PRM0003111,CTR00363,13792.58,2025-01-08,2024-10-01
PRM0003112,CTR00363,15845.84,2025-04-08,2025-01-01
PRM0003113,CTR00363,15845.84,2025-07-06,2025-04-01
PRM0003114,CTR00363,15845.84,2025-10-21,2025-07-01
PRM0003115,CTR00364,8605.16,2022-04-08,2022-01-01
PRM0003116,CTR00364,8605.16,2022-07-13,2022-04-01
PRM0003117,CTR00364,8605.16,2022-10-20,2022-07-01
